"TEAM"	"POS.RANK"	"PLAYER"	"AGE"	"GP"	"W"	"L"	"MIN"	"PTS"	"FGM"	"FGA"	"FG_PCT"	"2PA"	"2PM"	"FG2_PCT"	"3PA"	"3PM"	"FG3_PCT"	"2PT_ATT_PER"	"3PT_ATT_PER"	"FTM"	"FTA"	"FT_PCT"	"PER_PTS_FT"	"PER_PTS_2P"	"PER_PTS_3P"	"OREB"	"DREB"	"REB"	"AST"	"TOV"	"STL"	"BLK"	"PF"	"FP"	"DD2"	"TD3"	"X..."	"POSITION"	"PLAYER_ID"	"RANK"	"color"	"team_color"
"315"	"MEM"	156	"Dusty Hannahs"	26	2	0	2	6.7	6	2	4.5	44.4	3	1	33.33	1.5	1	66.7	66.67	33.33	1	1	100	16.67	33.33	50	0	0.5	0.5	0	0	0	0	0.5	6.6	0	0	2.5	"Guard"	NA	NA	"#7570B3"	"#0f586c"
"316"	"MEM"	171	"Kyle Anderson"	26	59	30	29	19.3	5.7	2.3	4.7	49.3	3.6	2	55.56	1.1	0.3	25.8	76.6	23.4	0.7	1.1	65.2	12.28	70.18	15.79	0.9	3.4	4.4	2.2	0.9	0.8	0.5	1.4	17.2	0	0	-1.7	"Forward"	203937	228	"#D95F02"	"#0f586c"
"317"	"MEM"	86	"Josh Jackson"	23	18	9	9	19.8	10.4	3.8	8.6	43.9	4.6	2.5	54.35	4	1.3	31.9	53.49	46.51	1.6	2.4	65.9	15.38	48.08	37.5	0.6	2.6	3.2	1.7	1.4	1	0.5	2.2	20	0	0	1.6	"Forward"	NA	NA	"#D95F02"	"#0f586c"
"318"	"MEM"	18	"Jonas Valanciunas"	27	62	30	32	26.3	14.9	6.2	10.6	58.6	9.3	5.7	61.29	1.3	0.5	36.7	87.74	12.26	2	2.7	73.2	13.42	76.51	10.07	3.1	8.2	11.2	1.8	1.7	0.4	1.1	2.6	33.8	33	0	0.1	"Center"	202685	76	"#1B9E77"	"#0f586c"
"319"	"MEM"	35	"Jaren Jackson Jr."	20	54	28	26	28	16.9	6.1	13	46.8	6.7	3.6	53.73	6.3	2.5	39.7	51.54	48.46	2.3	3.1	74.1	13.61	42.6	44.38	1	3.7	4.7	1.4	1.7	0.7	1.6	4.1	29.8	3	0	-2.1	"Forward"	1628991	58	"#D95F02"	"#0f586c"
"320"	"MEM"	72	"Brandon Clarke"	23	50	27	23	21.7	12	5.1	8.2	62.3	7.2	4.7	65.28	1	0.4	40.4	87.8	12.2	1.5	1.9	78.5	12.5	78.33	10	1.6	4.3	5.8	1.4	0.9	0.5	0.8	1.6	24.4	3	0	0.2	"Guard"	1629634	105	"#7570B3"	"#0f586c"
"321"	"MEM"	242	"Yuta Watanabe"	25	16	8	8	6.2	1.9	0.8	1.8	41.4	1.3	0.6	46.15	0.5	0.2	37.5	72.22	27.78	0.2	0.5	37.5	10.53	63.16	31.58	0.4	0.7	1.1	0.3	0.1	0.3	0.1	0.6	4.5	0	0	0.3	"Guard"	NA	NA	"#7570B3"	"#0f586c"
"322"	"MEM"	279	"Jarrod Uthoff"	26	4	3	1	3.4	1	0.3	1.8	14.3	0.8	0.3	37.5	1	0	0	44.44	55.56	0.5	0.5	100	50	60	0	0.3	0	0.3	0	0	0.3	0	0.3	2.1	0	0	2.3	"Forward"	NA	NA	"#D95F02"	"#0f586c"
"323"	"MEM"	51	"Gorgui Dieng"	30	58	18	40	17.5	7.4	2.7	5.9	46.1	3.5	1.8	51.43	2.4	0.9	35.9	59.32	40.68	1.1	1.4	73.5	14.86	48.65	36.49	1.5	4.3	5.8	1.2	0.9	0.8	1	1.9	20.6	9	0	-1.7	"Center"	NA	NA	"#1B9E77"	"#0f586c"
"324"	"MEM"	134	"Tyus Jones"	23	65	32	33	19	7.4	3	6.6	45.9	4.7	2.3	48.94	1.9	0.7	37.9	71.21	28.79	0.7	0.9	74.1	9.46	62.16	28.38	0.1	1.4	1.6	4.4	0.8	0.9	0.1	0.7	18.1	0	0	-0.8	"Guard"	1626145	193	"#7570B3"	"#0f586c"
"325"	"MEM"	124	"De'Anthony Melton"	21	52	25	27	19.4	8.1	2.8	6.8	41.9	4.5	2.1	46.67	2.3	0.7	31.6	66.18	33.82	1.7	2	82.1	20.99	51.85	25.93	0.7	3	3.7	3	1.5	1.3	0.3	1.8	20.3	0	0	2.4	"Guard"	1629001	179	"#7570B3"	"#0f586c"
"326"	"MEM"	40	"Dillon Brooks"	24	65	32	33	28.5	15.7	5.7	14.2	40.2	8.7	3.7	42.53	5.5	2	36.9	61.27	38.73	2.2	2.7	80.9	14.01	47.13	38.22	0.9	2.3	3.3	2	1.7	0.9	0.4	3.8	24.7	0	0	-0.6	"Forward"	1628415	66	"#D95F02"	"#0f586c"
"327"	"MEM"	35	"Ja Morant"	20	59	31	28	30	17.6	6.7	13.6	49.1	11.2	5.8	51.79	2.4	0.9	36.7	82.35	17.65	3.5	4.5	77	19.89	65.91	15.34	0.7	2.8	3.5	6.9	3.2	0.9	0.3	1.5	32.5	11	1	-0.1	"Guard"	1629630	53	"#7570B3"	"#0f586c"
"328"	"MEM"	216	"John Konchar"	23	15	7	8	11.1	3.4	1.5	2.3	65.7	1.7	1.2	70.59	0.6	0.3	44.4	73.91	26.09	0.1	0.1	50	2.94	70.59	26.47	1.2	1.9	3.1	1.4	0.4	0.5	0.2	0.5	10.8	0	0	2.1	"Guard"	NA	NA	"#7570B3"	"#0f586c"
"329"	"MEM"	84	"Josh Jackson"	23	18	9	9	19.8	10.4	3.8	8.6	43.9	4.6	2.5	54.35	4	1.3	31.9	53.49	46.51	1.6	2.4	65.9	15.38	48.08	37.5	0.6	2.6	3.2	1.7	1.4	1	0.5	2.2	20	0	0	1.6	"Guard"	NA	NA	"#7570B3"	"#0f586c"
"330"	"MEM"	136	"Grayson Allen"	24	30	14	16	16.6	7.4	2.6	5.9	44.9	2.9	1.5	51.72	3	1.1	36.3	49.15	50.85	1	1.2	85.7	13.51	40.54	44.59	0.2	2	2.2	1.4	0.8	0.2	0	1.2	12.1	0	0	-2.4	"Guard"	NA	NA	"#7570B3"	"#0f586c"
"331"	"MEM"	14	"Jaren Jackson Jr."	20	54	28	26	28	16.9	6.1	13	46.8	6.7	3.6	53.73	6.3	2.5	39.7	51.54	48.46	2.3	3.1	74.1	13.61	42.6	44.38	1	3.7	4.7	1.4	1.7	0.7	1.6	4.1	29.8	3	0	-2.1	"Center"	1628991	58	"#1B9E77"	"#0f586c"
"332"	"MEM"	78	"Justise Winslow"	23	11	7	4	32	11.3	4.5	11.7	38.8	9.2	4	43.48	2.5	0.5	22.2	78.63	21.37	1.6	2.5	66.7	14.16	70.8	13.27	1.5	5.2	6.6	4	2.2	0.6	0.5	3.5	26.3	1	0	4.7	"Forward"	NA	NA	"#D95F02"	"#0f586c"
"333"	"MEM"	43	"Dillon Brooks"	24	65	32	33	28.5	15.7	5.7	14.2	40.2	8.7	3.7	42.53	5.5	2	36.9	61.27	38.73	2.2	2.7	80.9	14.01	47.13	38.22	0.9	2.3	3.3	2	1.7	0.9	0.4	3.8	24.7	0	0	-0.6	"Guard"	1628415	66	"#7570B3"	"#0f586c"
"334"	"MEM"	75	"Justise Winslow"	23	11	7	4	32	11.3	4.5	11.7	38.8	9.2	4	43.48	2.5	0.5	22.2	78.63	21.37	1.6	2.5	66.7	14.16	70.8	13.27	1.5	5.2	6.6	4	2.2	0.6	0.5	3.5	26.3	1	0	4.7	"Guard"	NA	NA	"#7570B3"	"#0f586c"
"335"	"MEM"	219	"Anthony Tolliver"	34	47	22	25	15.6	3.5	1.1	3.3	34.8	0.7	0.3	42.86	2.6	0.8	32.2	21.21	78.79	0.4	0.5	72	11.43	17.14	68.57	0.6	2.2	2.8	0.7	0.6	0.3	0.2	1.4	9	1	0	-2.3	"Forward"	201229	259	"#D95F02"	"#0f586c"
"336"	"MEM"	227	"Jordan Bell"	25	29	8	21	8.8	3.2	1.2	2.3	52.2	1.9	1.1	57.89	0.4	0.1	33.3	82.61	17.39	0.7	1.1	61.3	21.87	68.75	9.38	1	1.8	2.8	0.6	0.7	0.1	0.3	0.7	8	0	0	-0.3	"Forward"	NA	NA	"#D95F02"	"#0f586c"
"337"	"MEM"	257	"Yuta Watanabe"	25	16	8	8	6.2	1.9	0.8	1.8	41.4	1.3	0.6	46.15	0.5	0.2	37.5	72.22	27.78	0.2	0.5	37.5	10.53	63.16	31.58	0.4	0.7	1.1	0.3	0.1	0.3	0.1	0.6	4.5	0	0	0.3	"Forward"	NA	NA	"#D95F02"	"#0f586c"
"338"	"MEM"	163	"Kyle Anderson"	26	59	30	29	19.3	5.7	2.3	4.7	49.3	3.6	2	55.56	1.1	0.3	25.8	76.6	23.4	0.7	1.1	65.2	12.28	70.18	15.79	0.9	3.4	4.4	2.2	0.9	0.8	0.5	1.4	17.2	0	0	-1.7	"Guard"	203937	228	"#7570B3"	"#0f586c"
"339"	"MEM"	204	"Marko Guduric"	25	42	18	24	11.3	4	1.5	3.7	39.6	1.8	0.9	50	1.9	0.6	30.9	48.65	51.35	0.5	0.6	92	12.5	45	45	0.3	1.4	1.7	1.1	0.9	0.3	0.2	0.8	8.3	0	0	-0.9	"Guard"	NA	NA	"#7570B3"	"#0f586c"
"340"	"MIA"	19	"Jimmy Butler"	30	54	36	18	34.3	20.2	6.1	13.4	45.4	11.2	5.6	50	2.2	0.5	24.8	83.58	16.42	7.6	9.1	83.3	37.62	55.45	7.43	1.8	4.8	6.6	6.1	2.2	1.7	0.5	1.4	42	10	3	4.2	"Forward"	202710	27	"#D95F02"	"#98002e"
"341"	"MIA"	61	"Tyler Herro"	20	47	31	16	27.2	12.9	4.7	11.3	41.4	5.9	2.6	44.07	5.4	2.1	39.1	52.21	47.79	1.4	1.7	83.5	10.85	40.31	48.84	0.3	3.7	4	1.9	1.5	0.6	0.1	1.3	21.4	0	0	-0.4	"Guard"	1629639	92	"#7570B3"	"#98002e"
"342"	"MIA"	60	"Meyers Leonard"	28	49	34	15	20.1	6.1	2.4	4.6	52	2.2	1.4	63.64	2.4	1	42.9	47.83	52.17	0.3	0.5	65.4	4.92	45.9	49.18	0.6	4.5	5.1	1.1	0.7	0.3	0.3	2.1	14.8	2	0	1.9	"Center"	203086	219	"#1B9E77"	"#98002e"
"343"	"MIA"	233	"Chris Silva"	23	41	27	14	7.5	2.9	1	1.7	62.3	1.7	1	58.82	0	0	0	100	0	0.8	1.2	69.4	27.59	68.97	0	1.3	1.3	2.7	0.5	0.8	0.2	0.4	2	8.1	0	0	-0.7	"Forward"	NA	NA	"#D95F02"	"#98002e"
"344"	"MIA"	44	"Kendrick Nunn"	24	62	40	22	29.8	15.6	6.1	13.7	44.8	7.9	4	50.63	5.8	2.1	36.2	57.66	42.34	1.2	1.5	83.7	7.69	51.28	40.38	0.3	2.4	2.7	3.4	1.6	0.8	0.2	2.3	25.3	0	0	1.7	"Guard"	1629134	67	"#7570B3"	"#98002e"
"345"	"MIA"	195	"Andre Iguodala"	36	14	7	7	18.5	4.4	1.8	3.6	49	1.9	1.2	63.16	1.7	0.6	37.5	52.78	47.22	0.1	0.6	25	2.27	54.55	40.91	0.7	3.1	3.8	2	1.2	0.6	1.1	2	15.8	0	0	-1.7	"Guard"	NA	NA	"#7570B3"	"#98002e"
"346"	"MIA"	156	"Meyers Leonard"	28	49	34	15	20.1	6.1	2.4	4.6	52	2.2	1.4	63.64	2.4	1	42.9	47.83	52.17	0.3	0.5	65.4	4.92	45.9	49.18	0.6	4.5	5.1	1.1	0.7	0.3	0.3	2.1	14.8	2	0	1.9	"Forward"	203086	219	"#D95F02"	"#98002e"
"347"	"MIA"	200	"Andre Iguodala"	36	14	7	7	18.5	4.4	1.8	3.6	49	1.9	1.2	63.16	1.7	0.6	37.5	52.78	47.22	0.1	0.6	25	2.27	54.55	40.91	0.7	3.1	3.8	2	1.2	0.6	1.1	2	15.8	0	0	-1.7	"Forward"	NA	NA	"#D95F02"	"#98002e"
"348"	"MIA"	263	"Daryl Macon"	24	4	4	0	3.5	0.8	0.3	0.8	33.3	0.3	0	0	0.5	0.3	50	37.5	62.5	0	0	0	0	0	112.5	0	0	0	0.3	0.5	0	0	0.3	0.6	0	0	0	"Guard"	NA	NA	"#7570B3"	"#98002e"
"349"	"MIA"	237	"Gabe Vincent"	23	6	4	2	6.9	2	0.7	3.2	21.1	0.5	0	0	2.7	0.7	25	15.62	84.38	0	0	0	0	0	105	0	0.5	0.5	0.5	0	0.2	0	0.3	3.9	0	0	-1	"Guard"	NA	NA	"#7570B3"	"#98002e"
"350"	"MIA"	87	"Jae Crowder"	29	58	26	32	29.2	10.4	3.4	8.8	38.4	2.7	1.5	55.56	6.1	1.9	31.8	30.68	69.32	1.6	2.1	78.5	15.38	28.85	54.81	0.8	5.3	6.1	2.6	1.1	1.2	0.4	2.2	25.1	6	0	-2.5	"Forward"	203109	126	"#D95F02"	"#98002e"
"351"	"MIA"	176	"Solomon Hill"	29	54	28	26	18.4	5.4	1.9	4.6	40.3	1.7	0.8	47.06	2.9	1.1	37.8	36.96	63.04	0.6	0.8	71.4	11.11	29.63	61.11	0.5	2.4	2.9	1.8	0.9	0.7	0.2	1.4	13.3	0	0	-1.1	"Forward"	203524	236	"#D95F02"	"#98002e"
"352"	"MIA"	268	"KZ Okpala"	20	5	2	3	5.2	1.4	0.6	1	60	0.8	0.6	75	0.2	0	0	80	20	0.2	0.4	50	14.29	85.71	0	0.2	0.8	1	0.2	0.2	0.4	0.2	0.4	4.5	0	0	-3	"Forward"	NA	NA	"#D95F02"	"#98002e"
"353"	"MIA"	40	"Goran Dragic"	33	54	34	20	28.4	16.1	5.4	12.3	43.7	6.5	3.2	49.23	5.8	2.2	37.7	52.85	47.15	3.1	4.1	76.9	19.25	39.75	40.99	0.5	2.6	3.1	5.1	2.5	0.6	0.1	1.9	27.1	3	0	2	"Guard"	201609	63	"#7570B3"	"#98002e"
"354"	"MIA"	249	"KZ Okpala"	20	5	2	3	5.2	1.4	0.6	1	60	0.8	0.6	75	0.2	0	0	80	20	0.2	0.4	50	14.29	85.71	0	0.2	0.8	1	0.2	0.2	0.4	0.2	0.4	4.5	0	0	-3	"Guard"	NA	NA	"#7570B3"	"#98002e"
"355"	"MIA"	116	"Derrick Jones Jr."	23	51	31	20	24.5	8.9	3.3	6.3	51.4	3.8	2.6	68.42	2.5	0.7	27	60.32	39.68	1.7	2.2	77.9	19.1	58.43	23.6	1.1	3.1	4.2	1.1	0.5	1.1	0.7	2.2	20.4	0	0	-0.8	"Forward"	1627884	162	"#D95F02"	"#98002e"
"356"	"MIA"	128	"Kelly Olynyk"	28	59	38	21	18.5	7.7	2.6	5.4	47.6	2.3	1.2	52.17	3.1	1.4	43.2	42.59	57.41	1.2	1.4	85.4	15.58	31.17	54.55	0.6	3.8	4.4	1.6	1.1	0.6	0.3	2.4	17.2	3	0	1.4	"Forward"	203482	186	"#D95F02"	"#98002e"
"357"	"MIA"	54	"Duncan Robinson"	25	65	41	24	30	13.3	4.4	9.4	46.7	1	0.7	70	8.4	3.7	44.8	10.64	89.36	0.7	0.8	90.6	5.26	10.53	83.46	0.1	3.1	3.3	1.4	0.9	0.5	0.2	2.8	20.7	1	0	4.8	"Forward"	1629130	87	"#D95F02"	"#98002e"
"358"	"MIA"	260	"Udonis Haslem"	39	3	3	0	6.9	1.7	0.3	2	16.7	1.3	0.3	23.08	0.7	0	0	65	35	1	1.3	75	58.82	35.29	0	0	2.7	2.7	0.3	0	0	0	1	5.4	0	0	-4.7	"Forward"	NA	NA	"#D95F02"	"#98002e"
"359"	"MIA"	44	"Kelly Olynyk"	28	59	38	21	18.5	7.7	2.6	5.4	47.6	2.3	1.2	52.17	3.1	1.4	43.2	42.59	57.41	1.2	1.4	85.4	15.58	31.17	54.55	0.6	3.8	4.4	1.6	1.1	0.6	0.3	2.4	17.2	3	0	1.4	"Center"	203482	186	"#1B9E77"	"#98002e"
"360"	"MIA"	37	"Bam Adebayo"	22	65	41	24	34.4	16.2	6.3	11.1	56.7	10.9	6.3	57.8	0.2	0	7.7	98.2	1.8	3.6	5.3	69	22.22	77.78	0	2.5	8	10.5	5.1	2.8	1.2	1.3	2.5	41.2	39	3	3.2	"Forward"	1628389	62	"#D95F02"	"#98002e"
"361"	"MIA"	16	"Bam Adebayo"	22	65	41	24	34.4	16.2	6.3	11.1	56.7	10.9	6.3	57.8	0.2	0	7.7	98.2	1.8	3.6	5.3	69	22.22	77.78	0	2.5	8	10.5	5.1	2.8	1.2	1.3	2.5	41.2	39	3	3.2	"Center"	1628389	62	"#1B9E77"	"#98002e"
"362"	"MIL"	1	"Giannis Antetokounmpo"	25	57	48	9	30.9	29.6	10.9	20	54.7	15.2	9.4	61.84	4.8	1.5	30.6	76	24	6.3	10	63.3	21.28	63.51	15.2	2.3	11.5	13.7	5.8	3.7	1	1	3	57.3	52	4	11.4	"Forward"	203507	3	"#D95F02"	"#00471b"
"363"	"MIL"	70	"Robin Lopez"	31	60	49	11	14.4	5.5	2.3	4.6	50.2	3	1.7	56.67	1.6	0.6	34.4	65.22	34.78	0.4	0.7	53.5	7.27	61.82	32.73	0.9	1.6	2.4	0.7	0.9	0.2	0.7	1.3	11.1	0	0	0.7	"Center"	201577	234	"#1B9E77"	"#00471b"
"364"	"MIL"	226	"D.J. Wilson"	24	31	27	4	9	3.2	1.3	3.3	39.6	1.5	0.8	53.33	1.8	0.5	25.5	45.45	54.55	0.2	0.3	66.7	6.25	50	46.88	0.3	1.9	2.2	0.7	0.5	0.1	0.2	0.8	7.1	0	0	-1.2	"Forward"	NA	NA	"#D95F02"	"#00471b"
"365"	"MIL"	144	"Kyle Korver"	39	50	40	10	16.7	6.7	2.2	5.2	42.9	1.1	0.5	45.45	4.1	1.7	41.5	21.15	78.85	0.6	0.7	82.4	8.96	14.93	76.12	0.3	1.8	2.1	1.2	0.8	0.4	0.2	1.4	12.2	0	0	3	"Guard"	2594	207	"#7570B3"	"#00471b"
"366"	"MIL"	231	"Frank Mason"	25	6	5	1	8.8	2.3	0.8	3.2	26.3	1.5	0.5	33.33	1.7	0.3	20	46.88	53.12	0.3	0.7	50	13.04	43.48	39.13	0.5	0.8	1.3	1.8	1	0.3	0	0.7	6.7	0	0	-1.3	"Guard"	NA	NA	"#7570B3"	"#00471b"
"367"	"MIL"	184	"Sterling Brown"	25	45	36	9	14.8	5	1.8	4.8	36.7	2.3	1	43.48	2.5	0.8	31.6	47.92	52.08	0.6	0.8	77.1	12	40	48	0.6	3	3.7	1	0.8	0.5	0.2	1	12	1	0	2.1	"Forward"	NA	NA	"#D95F02"	"#00471b"
"368"	"MIL"	107	"Donte DiVincenzo"	23	59	51	8	23.1	9.4	3.5	7.7	46.2	4	2.2	55	3.7	1.3	34.4	51.95	48.05	1	1.3	76.9	10.64	46.81	41.49	1	3.9	4.9	2.3	1.2	1.4	0.3	1.6	22.5	1	0	6.9	"Guard"	1628978	153	"#7570B3"	"#00471b"
"369"	"MIL"	45	"Eric Bledsoe"	30	56	47	9	27.2	15.4	5.7	11.8	48.2	8.2	4.4	53.66	3.6	1.3	34.8	69.49	30.51	2.8	3.4	81.3	18.18	57.14	25.32	0.7	3.9	4.6	5.4	2.5	0.9	0.4	2.1	30.8	2	0	8.1	"Guard"	202339	68	"#7570B3"	"#00471b"
"370"	"MIL"	172	"Pat Connaughton"	27	61	51	10	18.3	5.1	2	4.3	45.6	2.1	1.3	61.9	2.2	0.7	32.1	48.84	51.16	0.4	0.6	75	7.84	50.98	41.18	0.9	3.3	4.2	1.6	0.8	0.3	0.5	1	14.2	0	0	1.4	"Guard"	1626192	238	"#7570B3"	"#00471b"
"371"	"MIL"	132	"Wesley Matthews"	33	62	50	12	24.7	7.5	2.6	6.5	39.7	2	1	50	4.5	1.6	36.5	30.77	69.23	0.8	1	76.2	10.67	26.67	64	0.3	2.2	2.6	1.5	0.7	0.6	0.1	1.5	14.4	0	0	6.9	"Guard"	202083	190	"#7570B3"	"#00471b"
"372"	"MIL"	242	"Thanasis Antetokounmpo"	27	18	15	3	5.2	2.5	1.1	2	52.8	1.6	1.1	68.75	0.4	0	0	80	20	0.4	0.8	46.7	16	88	0	0.6	0.4	1.1	0.5	0.6	0.3	0.1	0.7	5.2	0	0	-1.3	"Forward"	NA	NA	"#D95F02"	"#00471b"
"373"	"MIL"	140	"Ersan Ilyasova"	32	56	45	11	16	6.8	2.4	5.2	47.2	3	1.6	53.33	2.2	0.8	37.1	57.69	42.31	1.1	1.3	82.7	16.18	47.06	35.29	1.1	3.9	4.9	0.8	0.6	0.4	0.3	1.6	15.4	4	0	2.2	"Forward"	101141	205	"#D95F02"	"#00471b"
"374"	"MIL"	29	"Brook Lopez"	31	61	50	11	26.6	11	4	9.4	42.7	4.7	2.6	55.32	4.7	1.4	29.6	50	50	1.6	2	81	14.55	47.27	38.18	0.7	3.8	4.5	1.6	1	0.7	2.4	2.4	27.1	3	0	7.8	"Center"	201572	117	"#1B9E77"	"#00471b"
"375"	"MIL"	103	"George Hill"	33	52	44	8	21.2	9.6	3.4	6.5	53	3.6	2	55.56	2.9	1.4	48	55.38	44.62	1.3	1.6	83.1	13.54	41.67	43.75	0.9	2.1	3	2.9	0.9	0.8	0.1	1.4	19.2	0	0	5.3	"Guard"	201588	150	"#7570B3"	"#00471b"
"376"	"MIL"	154	"Marvin Williams"	33	52	20	32	19.4	6.1	2.1	4.8	44.2	2	1.1	55	2.8	1	36.1	41.67	58.33	0.9	1	87	14.75	36.07	49.18	0.4	2.5	2.8	1.1	0.5	0.7	0.5	1.8	14.1	0	0	-1.8	"Forward"	101107	218	"#D95F02"	"#00471b"
"377"	"MIL"	175	"Sterling Brown"	25	45	36	9	14.8	5	1.8	4.8	36.7	2.3	1	43.48	2.5	0.8	31.6	47.92	52.08	0.6	0.8	77.1	12	40	48	0.6	3	3.7	1	0.8	0.5	0.2	1	12	1	0	2.1	"Guard"	NA	NA	"#7570B3"	"#00471b"
"378"	"MIL"	16	"Khris Middleton"	28	55	44	11	30.1	21.1	7.7	15.5	49.9	9.7	5.3	54.64	5.8	2.4	41.8	62.58	37.42	3.2	3.6	90.8	15.17	50.24	34.12	0.7	5.5	6.2	4.1	2.1	0.9	0.1	2.2	35.8	5	0	9	"Forward"	203114	22	"#D95F02"	"#00471b"
"379"	"MIL"	142	"Kyle Korver"	39	50	40	10	16.7	6.7	2.2	5.2	42.9	1.1	0.5	45.45	4.1	1.7	41.5	21.15	78.85	0.6	0.7	82.4	8.96	14.93	76.12	0.3	1.8	2.1	1.2	0.8	0.4	0.2	1.4	12.2	0	0	3	"Forward"	2594	207	"#D95F02"	"#00471b"
"380"	"MIN"	111	"Jake Layman"	26	23	11	12	22	9.1	3.5	7.8	45.3	4.7	2.5	53.19	3.1	1	33.3	60.26	39.74	1	1.4	75	10.99	54.95	32.97	0.7	1.7	2.5	0.7	1	0.7	0.4	2	15.6	0	0	1	"Forward"	NA	NA	"#D95F02"	"#005083"
"381"	"MIN"	114	"Naz Reid"	20	30	8	22	16.5	9	3.3	8.1	41.2	4.9	2.2	44.9	3.2	1.1	33	60.49	39.51	1.2	1.8	69.8	13.33	48.89	36.67	1.1	3	4.1	1.2	0.7	0.6	0.7	2.8	19	2	0	0.2	"Forward"	NA	NA	"#D95F02"	"#005083"
"382"	"MIN"	158	"Juancho Hernangomez"	24	48	24	24	17.4	6	2.1	5.1	40.5	2.4	1.2	50	2.7	0.9	34.1	47.06	52.94	0.9	1.5	62	15	40	45	0.9	3.2	4.1	0.8	0.7	0.4	0.2	1.3	13.3	4	0	-1.1	"Forward"	1627823	221	"#D95F02"	"#005083"
"383"	"MIN"	119	"James Johnson"	33	32	14	18	19.4	8.4	3.2	6.7	47.9	3.9	2.2	56.41	2.8	1	36.3	58.21	41.79	1	1.5	64.6	11.9	52.38	35.71	0.8	2.9	3.7	2.3	1.5	0.8	1	2.5	20.2	0	0	-2.3	"Forward"	NA	NA	"#D95F02"	"#005083"
"384"	"MIN"	5	"Karl-Anthony Towns"	24	35	10	25	33.9	26.5	9	17.8	50.8	9.9	5.7	57.58	7.9	3.3	41.2	55.62	44.38	5.1	6.5	79.6	19.25	43.02	37.36	2.7	8.1	10.8	4.4	3.1	0.9	1.2	3.3	49.3	24	0	-0.4	"Forward"	NA	NA	"#D95F02"	"#005083"
"385"	"MIN"	2	"Karl-Anthony Towns"	24	35	10	25	33.9	26.5	9	17.8	50.8	9.9	5.7	57.58	7.9	3.3	41.2	55.62	44.38	5.1	6.5	79.6	19.25	43.02	37.36	2.7	8.1	10.8	4.4	3.1	0.9	1.2	3.3	49.3	24	0	-0.4	"Center"	NA	NA	"#1B9E77"	"#005083"
"386"	"MIN"	116	"Josh Okogie"	21	62	19	43	25	8.6	2.7	6.4	42.7	3.9	2	51.28	2.5	0.7	26.6	60.94	39.06	2.5	3.1	79.6	29.07	46.51	24.42	1.4	2.9	4.3	1.6	1.4	1.1	0.4	2.2	19.3	0	0	-2.6	"Guard"	1629006	168	"#7570B3"	"#005083"
"387"	"MIN"	218	"Evan Turner"	31	19	3	16	13.2	3.3	1.3	3.5	37.3	3.2	1.3	40.62	0.3	0	0	91.43	8.57	0.6	0.7	85.7	18.18	78.79	0	0.4	1.6	2	2	1.4	0.5	0.4	1.1	10	0	0	-3.4	"Guard"	NA	NA	"#7570B3"	"#005083"
"388"	"MIN"	208	"Jaylen Nowell"	20	15	2	13	10.1	3.8	1.3	3.5	35.8	1.8	1.1	61.11	1.7	0.2	11.5	51.43	48.57	1.1	1.1	94.1	28.95	57.89	15.79	0.2	0.7	0.9	1.3	0.2	0.2	0.1	0.7	7.3	0	0	0.7	"Guard"	NA	NA	"#7570B3"	"#005083"
"389"	"MIN"	149	"Kelan Martin"	24	31	12	19	16	6.4	2.3	5.8	39.2	2.7	1.5	55.56	3.1	0.8	26	46.55	53.45	1	1	96.8	15.62	46.87	37.5	0.4	2.7	3.1	0.7	0.6	0.2	0.3	1.6	12.1	0	0	-0.7	"Forward"	NA	NA	"#D95F02"	"#005083"
"390"	"MIN"	109	"Jarrett Culver"	21	63	19	44	23.9	9.2	3.7	9	40.4	5.5	2.7	49.09	3.5	1	29.9	61.11	38.89	0.9	1.9	46.2	9.78	58.7	32.61	1.1	2.3	3.4	1.7	1.3	0.9	0.6	2	19.1	0	0	-1.6	"Forward"	1629633	158	"#D95F02"	"#005083"
"391"	"MIN"	131	"Jordan McLaughlin"	23	30	7	23	19.7	7.6	2.9	5.9	48.9	3.4	1.9	55.88	2.5	1	38.2	57.63	42.37	0.9	1.3	66.7	11.84	50	39.47	0.2	1.4	1.6	4.2	1	1.1	0.1	1	18.6	2	0	-2.3	"Guard"	NA	NA	"#7570B3"	"#005083"
"392"	"MIN"	191	"Allen Crabbe"	27	37	5	32	17.6	4.6	1.7	4.8	35.6	1.6	0.7	43.75	3.2	1	30.3	33.33	66.67	0.3	0.4	71.4	6.52	30.43	65.22	0.3	1.8	2.1	0.9	0.5	0.4	0.1	1.3	9.6	0	0	-6	"Forward"	NA	NA	"#D95F02"	"#005083"
"393"	"MIN"	131	"Omari Spellman"	22	49	11	38	18.1	7.6	2.6	6	43.1	3.8	1.7	44.74	2.2	0.9	39.1	63.33	36.67	1.5	1.9	79.3	19.74	44.74	35.53	1.6	2.9	4.5	1	1.1	0.7	0.5	1.3	16.7	1	0	-2.9	"Forward"	1629016	188	"#D95F02"	"#005083"
"394"	"MIN"	182	"Allen Crabbe"	27	37	5	32	17.6	4.6	1.7	4.8	35.6	1.6	0.7	43.75	3.2	1	30.3	33.33	66.67	0.3	0.4	71.4	6.52	30.43	65.22	0.3	1.8	2.1	0.9	0.5	0.4	0.1	1.3	9.6	0	0	-6	"Guard"	NA	NA	"#7570B3"	"#005083"
